"ruleId","ruleType","fieldId","ruleLabel","noticeSubtype","conditionEfx","conditionLabel","expressionEfx","expressionLabel","codelistId","patternId","context","target","severity","cvsStage"
"BR-BT-00196-2255","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '13 – Periodic indicative notice used as a call for competition – sectoral directive, light regime'","13","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
"BR-BT-00196-2256","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '14 – Prior information notice used as a call for competition – concessions directive, light regime'","14","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
"BR-BT-00196-2257","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '15 – Notice on the existence of a qualification system – sectoral directive'","15","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
"BR-BT-00196-2258","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '16 – Contract notice – general directive, standard regime'","16","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
"BR-BT-00196-2259","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '17 – Contract notice – sectoral directive, standard regime'","17","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
"BR-BT-00196-2260","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '18 – Contract notice – defence directive, standard regime'","18","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
"BR-BT-00196-2261","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '19 – Concession notice – concessions directive, standard regime'","19","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
"BR-BT-00196-2263","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '20 – Contract notice – general directive, light regime'","20","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
"BR-BT-00196-2264","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '21 – Contract notice – sectoral directive, light regime'","21","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
"BR-BT-00196-2265","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '22 – Subcontract notice – defence directive'","22","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
"BR-BT-00196-2266","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '23 – Design contest notice – general directive, design'","23","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
"BR-BT-00196-2267","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '24 – Design contest notice – sectoral directive, design'","24","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
"BR-BT-00196-2268","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '25 – Voluntary ex-ante transparency notice – general directive' when: 'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","25","BT-195(BT-539)-LotsGroup is not present","'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","4"
"BR-BT-00196-2270","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '27 – Voluntary ex-ante transparency notice – defence directive' when: 'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","27","BT-195(BT-539)-LotsGroup is not present","'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","4"
"BR-BT-00196-2271","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '28 – Voluntary ex-ante transparency notice – concession directive' when: 'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","28","BT-195(BT-539)-LotsGroup is not present","'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","4"
"BR-BT-00196-2272","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '29 – Contract award notice – general directive, standard regime' when: 'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","29","BT-195(BT-539)-LotsGroup is not present","'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","4"
"BR-BT-00196-2274","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '31 – Contract award notice – defence directive, standard regime' when: 'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","31","BT-195(BT-539)-LotsGroup is not present","'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","4"
"BR-BT-00196-2275","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '32 – Concession award notice – concession directive, standard regime' when: 'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","32","BT-195(BT-539)-LotsGroup is not present","'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","4"
"BR-BT-00196-2277","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type 'T02 – Information notice for award of public service contract'","T02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
"BR-BT-00196-2278","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '33 – Contract award notice – general directive, light regime' when: 'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","33","BT-195(BT-539)-LotsGroup is not present","'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","4"
"BR-BT-00196-2280","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '35 – Concession award notice – concessions directive, light regime' when: 'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","35","BT-195(BT-539)-LotsGroup is not present","'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","4"
"BR-BT-00196-2281","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '36 – Design contest result notice – general directive, design' when: 'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","36","BT-195(BT-539)-LotsGroup is not present","'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","4"
"BR-BT-00196-2282","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '37 – Design contest result notice – sectoral directive, design' when: 'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","37","BT-195(BT-539)-LotsGroup is not present","'Field to publish later' (BT-195(BT-539)-LotsGroup) is not filled in","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","4"
"BR-BT-00196-2283","forbidden","BT-196(BT-539)-LotsGroup","'Justification for publishing later' (BT-196(BT-539)-LotsGroup) is not allowed in notice type '38 – Contract modification notice – general directive'","38","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionTypeUnpublish","all","ERROR","2"
