"ruleId","type","fieldId","description","noticeId (null means all)","condition","expression","target","severity"
"BR-BT-00095-0020","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","Always","NULL","all","ERROR"
"BR-BT-00095-0030","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Design contest notice – general directive, design.","23","Always","NULL","all","ERROR"
"BR-BT-00095-0031","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Design contest notice – sectoral directive, design.","24","Always","NULL","all","ERROR"
"BR-BT-00095-0032","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","Always","NULL","all","ERROR"
"BR-BT-00095-0033","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","Always","NULL","all","ERROR"
"BR-BT-00095-0034","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","Always","NULL","all","ERROR"
"BR-BT-00095-0035","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","Always","NULL","all","ERROR"
"BR-BT-00095-0036","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","Always","NULL","all","ERROR"
"BR-BT-00095-0037","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","Always","NULL","all","ERROR"
"BR-BT-00095-0038","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","Always","NULL","all","ERROR"
"BR-BT-00095-0039","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","Always","NULL","all","ERROR"
"BR-BT-00095-0041","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type .","T02","Always","NULL","all","ERROR"
"BR-BT-00095-0042","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Contract award notice – general directive, light regime.","33","Always","NULL","all","ERROR"
"BR-BT-00095-0043","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","Always","NULL","all","ERROR"
"BR-BT-00095-0044","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","Always","NULL","all","ERROR"
"BR-BT-00095-0045","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Design contest result notice – general directive, design.","36","Always","NULL","all","ERROR"
"BR-BT-00095-0046","forbidden","BT-95-Lot","The BT-95 Recurrence Description is not allowed at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","Always","NULL","all","ERROR"
"BR-BT-00097-0001","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type .","X01","Always","NULL","all","ERROR"
"BR-BT-00097-0002","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type .","X02","Always","NULL","all","ERROR"
"BR-BT-00097-0004","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR"
"BR-BT-00097-0005","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR"
"BR-BT-00097-0006","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR"
"BR-BT-00097-0007","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR"
"BR-BT-00097-0008","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR"
"BR-BT-00097-0009","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR"
"BR-BT-00097-0011","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type .","T01","Always","NULL","all","ERROR"
"BR-BT-00097-0032","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","Always","NULL","all","ERROR"
"BR-BT-00097-0033","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","Always","NULL","all","ERROR"
"BR-BT-00097-0034","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","Always","NULL","all","ERROR"
"BR-BT-00097-0035","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","Always","NULL","all","ERROR"
"BR-BT-00097-0036","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","Always","NULL","all","ERROR"
"BR-BT-00097-0037","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","Always","NULL","all","ERROR"
"BR-BT-00097-0038","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","Always","NULL","all","ERROR"
"BR-BT-00097-0039","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","Always","NULL","all","ERROR"
"BR-BT-00097-0041","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type .","T02","Always","NULL","all","ERROR"
"BR-BT-00097-0042","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Contract award notice – general directive, light regime.","33","Always","NULL","all","ERROR"
"BR-BT-00097-0043","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","Always","NULL","all","ERROR"
"BR-BT-00097-0044","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","Always","NULL","all","ERROR"
"BR-BT-00097-0045","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Design contest result notice – general directive, design.","36","Always","NULL","all","ERROR"
"BR-BT-00097-0046","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","Always","NULL","all","ERROR"
"BR-BT-00097-0047","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Contract modification notice – general directive.","38","Always","NULL","all","ERROR"
"BR-BT-00097-0048","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR"
"BR-BT-00097-0049","forbidden","BT-97-Lot","The BT-97 Submission Language is not allowed at Lot level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR"
"BR-BT-00098-0001","forbidden","BT-98-Lot","The BT-98 Tender Validity Deadline is not allowed at Lot level for a notice of type .","X01","Always","NULL","all","ERROR"
"BR-BT-00098-0002","forbidden","BT-98-Lot","The BT-98 Tender Validity Deadline is not allowed at Lot level for a notice of type .","X02","Always","NULL","all","ERROR"
"BR-BT-00098-0004","forbidden","BT-98-Lot","The BT-98 Tender Validity Deadline is not allowed at Lot level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR"
"BR-BT-00098-0005","forbidden","BT-98-Lot","The BT-98 Tender Validity Deadline is not allowed at Lot level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR"
"BR-BT-00098-0006","forbidden","BT-98-Lot","The BT-98 Tender Validity Deadline is not allowed at Lot level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR"
"BR-BT-00098-0007","forbidden","BT-98-Lot","The BT-98 Tender Validity Deadline is not allowed at Lot level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR"
"BR-BT-00098-0008","forbidden","BT-98-Lot","The BT-98 Tender Validity Deadline is not allowed at Lot level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR"
"BR-BT-00098-0009","forbidden","BT-98-Lot","The BT-98 Tender Validity Deadline is not allowed at Lot level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR"
"BR-BT-00098-0011","forbidden","BT-98-Lot","The BT-98 Tender Validity Deadline is not allowed at Lot level for a notice of type .","T01","Always","NULL","all","ERROR"
"BR-BT-00098-0017","forbidden","BT-98-Lot","The BT-98 Tender Validity Deadline is not allowed at Lot level for a notice of type .","CEI","Always","NULL","all","ERROR"
